feedback_id,user_id,feedback_timestamp,rating_1_to_5,sentiment_label,barrier_category,free_text_feedback,feature_name,would_recommend_flag
FB005879,U04597,2026-05-18 17:15:21,2,Negative,No time to learn,I know Northstar Assist could help but I haven't had time to sit down and learn it properly.,Meeting Notes,False
FB005880,U04597,2026-04-18 16:55:43,3,Neutral,Hard to find the right feature,It took me a while to figure out that Chat and Research was the right tool for what I needed.,Chat and Research,False
FB005881,U04597,2026-03-24 11:17:32,2,Negative,Tool performance issue,I ran into an error using Northstar Assist and had to restart my session.,,False
FB005882,U04599,2026-06-21 14:42:08,3,Neutral,Tool performance issue,Chat and Research was slow to respond a few times this week.,Chat and Research,False
FB005883,U04601,2026-05-13 08:35:03,2,Negative,Low output quality,Meeting Notes sometimes gives generic answers that don't fit our context.,Meeting Notes,True
FB005884,U04601,2026-02-27 13:31:19,4,Positive,No barrier reported,Knowledge Search has been a great time-saver for my day-to-day work.,Knowledge Search,True
FB005885,U04601,2026-03-19 17:22:29,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Drafting Assistant.",Drafting Assistant,True
FB005886,U04602,2026-06-12 13:15:15,5,Positive,Unsure what use cases are allowed,Guidance on approved use cases for Northstar Assist could be clearer.,,True
FB005887,U04603,2026-06-11 12:39:59,4,Positive,No barrier reported,Document Summarization has been a great time-saver for my day-to-day work.,Document Summarization,True
FB005888,U04604,2026-05-27 15:00:07,3,Neutral,Low output quality,The output from Prompt Library needed a lot of editing before it was usable.,Prompt Library,True
FB005889,U04604,2026-05-16 17:44:10,3,Neutral,Unsure what use cases are allowed,Guidance on approved use cases for Northstar Assist could be clearer.,Document Summarization,True
FB005890,U04605,2026-06-18 15:15:34,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Chat and Research.",Chat and Research,True
FB005891,U04608,2026-06-14 17:14:43,2,Negative,Privacy or compliance concern,I'm cautious about what data I put into Northstar Assist given compliance requirements.,,False
FB005892,U04609,2026-04-13 20:00:55,3,Neutral,No time to learn,I know Northstar Assist could help but I haven't had time to sit down and learn it properly.,,False
FB005893,U04609,2026-03-04 13:46:11,3,Neutral,Privacy or compliance concern,,Drafting Assistant,False
FB005894,U04609,2026-04-11 08:23:22,4,Positive,Low output quality,The output from Code Assistant needed a lot of editing before it was usable.,Code Assistant,True
FB005895,U04610,2026-06-15 21:35:19,3,Neutral,No barrier reported,Code Assistant has been a great time-saver for my day-to-day work.,Code Assistant,False
FB005896,U04610,2026-05-27 17:25:58,2,Negative,Tool performance issue,Document Summarization was slow to respond a few times this week.,Document Summarization,False
FB005897,U04610,2026-05-14 09:30:04,5,Positive,No barrier reported,No issues to report — Chat and Research works well for what I need.,Chat and Research,True
FB005898,U04611,2026-05-27 17:37:43,1,Negative,Unsure what use cases are allowed,I'm not always clear on what I'm allowed to use Prompt Library for in client-facing work.,Prompt Library,False
FB005899,U04613,2026-04-10 20:45:16,5,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Northstar Assist.",,True
FB005900,U04613,2026-06-07 17:56:26,3,Neutral,No barrier reported,Northstar Assist has been a great time-saver for my day-to-day work.,,False
FB005901,U04614,2026-05-22 12:49:05,5,Positive,No barrier reported,No issues to report — Data Analysis works well for what I need.,Data Analysis,True
FB005902,U04615,2026-06-15 09:37:52,5,Positive,No barrier reported,No issues to report — Prompt Library works well for what I need.,Prompt Library,True
FB005903,U04615,2026-06-11 20:55:05,2,Negative,Hard to find the right feature,The menu of features isn't very intuitive; I didn't know Data Analysis existed until a colleague mentioned it.,Data Analysis,False
FB005904,U04615,2026-06-15 16:53:04,4,Positive,No barrier reported,Northstar Assist has been a great time-saver for my day-to-day work.,,True
FB005905,U04616,2026-05-08 12:00:23,3,Neutral,Low output quality,,Code Assistant,True
FB005906,U04617,2026-05-23 22:21:57,2,Negative,Unsure what use cases are allowed,I'm not always clear on what I'm allowed to use Data Analysis for in client-facing work.,Data Analysis,False
FB005907,U04617,2026-04-28 11:20:04,5,Positive,No barrier reported,Northstar Assist has been a great time-saver for my day-to-day work.,,False
FB005908,U04618,2026-06-10 08:41:43,3,Neutral,No barrier reported,Data Analysis has been a great time-saver for my day-to-day work.,Data Analysis,False
FB005909,U04618,2026-04-11 17:33:13,3,Neutral,No barrier reported,No issues to report — Meeting Notes works well for what I need.,Meeting Notes,True
FB005910,U04618,2026-05-14 20:38:14,5,Positive,Hard to find the right feature,It took me a while to figure out that Knowledge Search was the right tool for what I needed.,Knowledge Search,True
FB005911,U04619,2026-06-08 11:33:01,3,Neutral,Hard to find the right feature,The menu of features isn't very intuitive; I didn't know Northstar Assist existed until a colleague mentioned it.,,False
FB005912,U04619,2026-05-16 12:48:25,3,Neutral,No barrier reported,Code Assistant has been a great time-saver for my day-to-day work.,Code Assistant,False
FB005913,U04622,2026-06-20 11:29:12,5,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Northstar Assist.",,True
FB005914,U04622,2026-06-20 13:33:26,3,Neutral,Hard to find the right feature,The menu of features isn't very intuitive; I didn't know Knowledge Search existed until a colleague mentioned it.,Knowledge Search,True
FB005915,U04623,2026-05-27 14:39:11,3,Neutral,No barrier reported,"Really happy with Northstar Assist overall, especially Prompt Library.",Prompt Library,True
FB005916,U04624,2026-05-26 13:02:38,5,Positive,No barrier reported,Data Analysis has been a great time-saver for my day-to-day work.,Data Analysis,True
FB005917,U04624,2026-05-13 09:36:13,5,Positive,Privacy or compliance concern,I'm cautious about what data I put into Northstar Assist given compliance requirements.,,True
FB005918,U04624,2026-05-09 19:43:07,3,Neutral,Unsure what use cases are allowed,Guidance on approved use cases for Northstar Assist could be clearer.,Document Summarization,False
FB005919,U04625,2026-05-31 15:04:17,4,Positive,No barrier reported,Prompt Library has been a great time-saver for my day-to-day work.,Prompt Library,True
FB005920,U04626,2026-04-19 14:12:05,4,Positive,Unsure what use cases are allowed,I'm not always clear on what I'm allowed to use Meeting Notes for in client-facing work.,Meeting Notes,True
FB005921,U04627,2026-06-08 08:38:40,4,Positive,No barrier reported,Code Assistant has been a great time-saver for my day-to-day work.,Code Assistant,True
FB005922,U04627,2026-03-18 19:33:12,4,Positive,No barrier reported,No issues to report — Knowledge Search works well for what I need.,Knowledge Search,True
FB005923,U04628,2026-05-31 15:19:33,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Code Assistant.",Code Assistant,True
FB005924,U04630,2026-05-30 08:17:12,1,Negative,Low output quality,Drafting Assistant sometimes gives generic answers that don't fit our context.,Drafting Assistant,False
FB005925,U04630,2026-03-13 18:41:48,3,Neutral,Lack of relevant training,The training I received didn't cover how Drafting Assistant applies to my day-to-day role.,Drafting Assistant,False
FB005926,U04631,2026-06-15 12:00:28,3,Neutral,Privacy or compliance concern,,Prompt Library,True
FB005927,U04631,2026-06-16 19:38:29,4,Positive,No barrier reported,Code Assistant has been a great time-saver for my day-to-day work.,Code Assistant,True
FB005928,U04632,2026-04-15 18:36:42,3,Neutral,Privacy or compliance concern,I'm cautious about what data I put into Prompt Library given compliance requirements.,Prompt Library,True
FB005929,U04632,2026-04-30 14:14:06,4,Positive,Privacy or compliance concern,I'm cautious about what data I put into Northstar Assist given compliance requirements.,,True
FB005930,U04633,2026-05-02 18:10:41,3,Neutral,Unsure what use cases are allowed,Guidance on approved use cases for Northstar Assist could be clearer.,Document Summarization,False
FB005931,U04634,2026-05-23 16:25:02,4,Positive,Unsure what use cases are allowed,I'm not always clear on what I'm allowed to use Knowledge Search for in client-facing work.,Knowledge Search,True
FB005932,U04636,2026-05-24 11:06:19,2,Neutral,Low output quality,The output from Knowledge Search needed a lot of editing before it was usable.,Knowledge Search,False
FB005933,U04636,2026-06-11 17:52:20,3,Neutral,No time to learn,I know Northstar Assist could help but I haven't had time to sit down and learn it properly.,,True
FB005934,U04637,2026-03-18 16:45:56,3,Neutral,No barrier reported,"Really happy with Northstar Assist overall, especially Meeting Notes.",Meeting Notes,False
FB005935,U04637,2026-04-06 09:12:01,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Northstar Assist.",,True
FB005936,U04637,2026-03-17 13:05:24,4,Positive,Lack of relevant training,The training I received didn't cover how Data Analysis applies to my day-to-day role.,Data Analysis,False
FB005937,U04638,2026-05-08 11:39:36,4,Positive,No barrier reported,No issues to report — Meeting Notes works well for what I need.,Meeting Notes,True
FB005938,U04639,2026-06-17 16:44:32,3,Neutral,No barrier reported,"Really happy with Northstar Assist overall, especially Drafting Assistant.",Drafting Assistant,False
FB005939,U04639,2026-06-15 08:50:44,3,Negative,Low output quality,The output from Knowledge Search needed a lot of editing before it was usable.,Knowledge Search,False
FB005940,U04639,2026-05-08 12:48:27,4,Positive,No barrier reported,Northstar Assist has been a great time-saver for my day-to-day work.,,True
FB005941,U04640,2026-06-17 15:18:45,3,Neutral,No barrier reported,Drafting Assistant has been a great time-saver for my day-to-day work.,Drafting Assistant,False
FB005942,U04640,2026-03-08 19:49:03,4,Positive,Tool performance issue,Drafting Assistant was slow to respond a few times this week.,Drafting Assistant,True
FB005943,U04641,2026-06-12 14:20:40,3,Neutral,No time to learn,Between meetings and deadlines I haven't found the time to explore Northstar Assist.,,True
FB005944,U04641,2026-06-02 21:24:23,4,Positive,No time to learn,I know Northstar Assist could help but I haven't had time to sit down and learn it properly.,,True
FB005945,U04641,2026-06-05 08:56:07,2,Positive,Hard to find the right feature,The menu of features isn't very intuitive; I didn't know Document Summarization existed until a colleague mentioned it.,Document Summarization,False
FB005946,U04642,2026-04-20 20:52:01,5,Positive,Lack of relevant training,More role-specific training on Prompt Library would help me use it with confidence.,Prompt Library,True
FB005947,U04642,2026-05-18 15:26:49,4,Positive,No barrier reported,No issues to report — Chat and Research works well for what I need.,Chat and Research,False
FB005948,U04643,2026-03-17 15:12:21,5,Positive,No barrier reported,No issues to report — Northstar Assist works well for what I need.,,True
FB005949,U04643,2026-06-19 11:46:56,3,Neutral,No barrier reported,No issues to report — Chat and Research works well for what I need.,Chat and Research,False
FB005950,U04643,2026-04-01 21:52:01,4,Positive,Low output quality,Document Summarization sometimes gives generic answers that don't fit our context.,Document Summarization,True
FB005951,U04644,2026-04-12 17:30:21,3,Neutral,No time to learn,Between meetings and deadlines I haven't found the time to explore Northstar Assist.,,False
FB005952,U04644,2026-03-24 12:06:50,3,Neutral,No time to learn,I know Northstar Assist could help but I haven't had time to sit down and learn it properly.,Code Assistant,False
